NomeComp;percentage20_Donald_Trump;percentage20_Joe_Biden;cases;deaths;TotalPop;IncomePerCap;Poverty;ChildPoverty;Unemployment;population_density_per_sqmi;percent_no_highschool_diploma;percent_age_65_and_older;percent_rural;percent_smokers;percent_adults_with_obesity;percent_physically_inactive;percent_excessive_drinking;life_expectancy;percent_adults_with_diabetes;percent_food_insecure;violent_crime_rate;homicide_rate
Texas Howard;0.787;0.201;1222;21;36491;22994;13.9;16.6;6.7;404345000000000;20.6;12.5;20064549297;15510638057;39.6;24.7;19740688208;74301704898;13.9;13.1;60739104671;82476170278
Texas Hudspeth;0.666;0.321;114;3;3702;12543;35.6;51.5;5.7;0.761619594151712;47.8;16;100;18696341829;34.2;25.5;15317812228;85696994155;16.6;13.4;10513667768;NA
Texas Hunt;0.756;0.231;2075;46;90322;23942;18.8;26.2;6.5;105993000000000;17.3;15.3;56631332072;15817496754;33;35.4;18194588755;76103772953;14.8;17.9;36520045447;45676340601
Texas Hutchinson;0.876;0.109;338;7;21704;25154;16.4;23.6;5.2;245453000000000;15.1;14.8;22564334086;15468328875;30.7;34.9;19197580119;75847105421;11;15.9;48277596178;66079877356
Texas Irion;0.854;0.135;14;0;1592;32307;13.5;16.3;6.9;155105000000000;8.3;17;100;12589310885;25.2;25.4;18568268427;NA;6.8;13.4;63231109706;NA
Texas Jack;0.904;0.088;155;3;8839;25553;18.2;27.8;3.6;97357400000000;21.1;15.7;53217602831;15488605028;32.8;28.7;19928416778;75513142926;6.4;15.9;21872020638;NA
Texas Jackson;0.824;0.164;656;16;14756;26809;13.7;17.9;4.7;176962000000000;15.9;16.4;61818827709;13883057626;33.4;25.7;19111171306;76918312971;16.5;14;20834733517;NA
Texas Jasper;0.805;0.188;520;34;35444;21402;16.8;22.3;10.3;37969200000000;13.2;17.9;78185382246;16262371849;41.3;28.3;17250579239;75363310161;11.8;21.2;33983991012;44050922867
Texas Jeff Davis;0.6;0.384;23;0;2236;25167;6.7;0;5.1;0.980766763856075;19.4;31.5;100;13907125123;26.6;23.5;14658153466;89653007365;8.3;9.8;20646937371;NA
Texas Jefferson;0.502;0.486;8471;155;254574;25370;19.4;29.2;6.5;288703000000000;16.7;13.4;84020089348;16567076593;35;32;17450521828;75884206349;14.2;22.8;70734664315;10750309705
Texas Jim Hogg;0.409;0.588;183;6;5262;17761;26;35.9;17;459261000000000;25.1;19;17396226415;1488099559;24.5;20.2;15013137852;77036296297;8.6;8.9;76643035064;NA
Texas Jim Wells;0.547;0.446;1726;52;41318;20631;23;32.4;5.3;479513000000000;26.6;14.1;40085214751;15203602213;32.2;26.1;15950532088;76132234203;13.1;10.7;58336560806;10034220151
Texas Johnson;0.758;0.228;3821;67;160173;26574;11;14.6;4.9;217362000000000;16.2;13.2;37874170167;14507444179;38.9;28.1;20624871439;77087294;12.2;14;18677953098;30154408308
Texas Jones;0.84;0.148;610;3;19969;17960;15.9;19.9;4.2;214785000000000;22.7;14.3;8514998515;16075474406;37.9;25.7;20363095039;77004592443;13.3;16.8;26908084999;NA
Texas Karnes;0.757;0.233;960;18;15051;27011;19.3;32.1;4.1;200437000000000;23.5;14.5;38390447922;15513644048;28.6;20.9;20096810665;77644693147;3.5;11.9;26158940397;NA
Texas Kaufman;0.664;0.324;3629;59;114852;26631;12.4;16.4;6.5;143246000000000;15.5;11.8;48817610063;14878533889;35.8;27.5;20576285444;76939269624;9.5;14.8;23413741049;45616950766
Texas Kendall;0.759;0.227;391;10;40306;39517;5.7;7.7;4.4;588871000000000;7;19.1;58159233762;11960716759;23.4;23.7;19568560159;81237924082;6.3;11.3;10875879031;NA
Texas Kenedy;0.655;0.335;11;2;564;13705;24.8;29.9;0;0.382597376897758;42.4;15.8;100;16071325305;23.7;20.6;14565982803;NA;9;11.6;97799511002;NA
Texas Kent;0.89;0.102;12;0;680;27515;17.9;42;1.6;0.739052865786861;21.7;28.5;100;13049828388;26;22.9;17066143723;NA;7;14.9;31928480204;NA
Texas Kerr;0.752;0.235;714;14;50761;28484;13.8;23.3;6;457752000000000;13.4;26.6;41102267003;13206662996;24.4;26.1;1620894352;78265376464;20.8;14;23752266814;47634392031
Texas Kimble;0.867;0.124;31;2;4432;26982;22.1;36.4;6.4;355960000000000;16.9;30.6;44302148904;13992274084;30.6;27.9;15508832995;75778165806;7.5;16.1;10199456029;NA
Texas King;0.95;0.05;1;0;289;29918;3.5;6.8;6;0.300810626748699;19.4;12.4;100;14322324636;22.7;20.7;18925467872;NA;11.2;15.5;0;NA
Texas Kinney;0.714;0.278;79;1;3631;21395;10.6;8.3;8.1;26307800000000;32.8;17.4;20455808783;13631369338;27.1;21.9;16345338963;81905056935;5.6;8.7;26198585276;NA
Texas Kleberg;0.503;0.485;1034;52;31540;19806;23.7;27.4;9.7;361702000000000;22.6;12.7;18870278532;15040413037;34;21.4;17790307364;75449119188;5.8;13;49953168904;49531700288
Texas Knox;0.81;0.182;114;9;3753;21046;14.7;23.2;5.1;447553000000000;19.9;20.4;100;14596867712;24.8;21.8;17871021682;73821121626;7.5;13.2;22138299258;NA
Texas La Salle;0.555;0.437;381;13;7418;26268;8.2;8.7;5.4;492297000000000;36.3;14.4;46354923032;14495445635;29.5;24.6;19272072511;77449503301;9.1;5;84911822338;NA
Texas Lamar;0.783;0.207;1874;49;49401;23625;17.8;26.1;5.6;547028000000000;15.5;18.2;47082923302;17973480918;34.3;37.3;15918780649;7554700113;15;20.2;38624483069;63344716187
Texas Lamb;0.799;0.19;574;24;13368;21760;20.5;28.3;3.6;133451000000000;25.8;16.4;57687629677;16316045368;26.4;27.6;16320580831;76044263112;18.2;13;34147309907;NA
Texas Lampasas;0.778;0.206;315;9;20473;26405;12;14.9;7.4;285576000000000;11.4;17.7;68267520455;14280502671;30;25.3;18460983657;78860146216;5.7;14.5;14060894489;NA
Texas Lavaca;0.863;0.131;1177;39;19859;29946;10.5;13.3;2.9;20267900000000;17;22.1;81316513523;12803812709;35.5;33.5;1833732477;78887993493;19;14.7;15362530536;NA
Texas Lee;0.774;0.216;245;15;16850;26740;13.8;19;4.5;266343000000000;17.7;16.9;69720683843;14878234008;41.1;35;18406643853;77435574425;15.5;14.8;25250274782;NA
Texas Leon;0.867;0.124;372;12;16966;27096;16.3;27;7.1;157694000000000;15.5;23.1;100;15692028652;33.8;27.8;16875078458;76188132516;19.5;18;11075248402;NA
Texas Liberty;0.794;0.197;2312;59;79884;22153;16.2;21.5;7.8;678482000000000;23.8;12.8;63227264915;16686172315;33.8;38.3;18805088272;73935215938;19.7;17.8;4096518276;46186586705
Texas Limestone;0.746;0.243;684;16;23480;21093;20.7;33.5;10.3;259244000000000;21.1;17.4;53617858365;16950345332;29.5;29.9;16667881512;76075372154;23;19.2;37274265761;NA
Texas Lipscomb;0.89;0.097;74;1;3495;29995;10.5;13.5;5.2;376216000000000;19.9;14.1;100;13919322732;28.1;28.1;19097776287;79650275016;5.7;12;12531328321;NA
Texas Live Oak;0.831;0.162;392;10;12043;22847;16.3;23.8;3.8;115188000000000;20.8;19.8;100;14521777204;28.7;21.4;17920723064;79178896002;14.5;12.5;32007878862;NA
Texas Llano;0.753;0.239;189;3;20195;35680;12.5;19.9;8.3;210095000000000;13.5;34.3;45179006269;13023916645;26.5;27.1;15065337557;78928992619;11.7;15.6;14133688061;NA
Texas Loving;0.909;0.061;0;0;74;35530;17.1;0;0;0.11364458909623;25.4;25;100;14343419592;28.9;22.9;22258310739;NA;4.5;17.7;45248868778;NA
Texas Lubbock;0.654;0.331;19418;190;298042;26196;18.8;21.4;4.8;32903400000000;14.9;11.8;11335540166;14618253287;34.7;26.8;19283906513;76608864497;7.9;15.9;86340364668;518163303
Texas Lynn;0.808;0.187;198;6;5785;26758;18;26.9;8.1;641688000000000;22.1;16.1;56720202874;15659791772;28.5;25.4;16871932566;75997407523;15.9;12.5;12140455734;NA
Texas Madison;0.787;0.205;771;7;13979;17436;15.4;18.5;3.1;297019000000000;22.4;14.5;67403395785;16197061008;27;28.4;20124666905;75218651553;13.3;17.4;31449912441;NA
Texas Marion;0.714;0.275;173;14;10140;25933;22.3;37.9;10.7;267557000000000;19.7;23.6;100;16990876974;40.2;26.4;15537697023;73457961363;18.1;22.6;64519306541;NA
Texas Martin;0.86;0.133;93;7;5547;28560;7;7.8;1.9;595767000000000;22.7;12.5;100;1353934553;35.8;27.1;20334775668;74078251654;4.2;8.2;18598884067;NA
Texas Mason;0.781;0.21;83;2;4122;24519;12.6;20.1;2.8;437553000000000;10.9;26.1;100;12270823258;25.9;23.2;16564631265;80565541819;12.1;13.8;73072707344;NA
Texas Matagorda;0.717;0.272;1122;54;36744;23294;20.6;33.8;6.4;335979000000000;22.3;15.4;36417633916;1611490721;37.7;33.7;16663297637;75592033732;9.8;16.9;34694349583;54473224465
Texas Maverick;0.449;0.543;4322;151;57471;16658;24.5;32.1;12.9;444168000000000;41.3;11.3;92557779498;1661157805;38.3;29.5;15485189151;78462495748;16.5;10;17926761348;24974276495
Texas McCulloch;0.845;0.143;220;5;8145;23398;16.3;25.1;3.2;773460000000000;22.5;21.7;35325365206;14433364696;35;31.7;1700148794;7767867287;13.1;13.8;47741242466;NA
Texas McLennan;0.609;0.374;10316;142;245720;24273;19.3;26.1;5.1;234685000000000;16.2;13.4;23351893949;15744620118;32.8;23.6;18780887596;78147354436;9.8;18.3;42289142211;38883407812
Texas McMullen;0.891;0.103;25;1;600;33472;7;0;26.3;0.588700526563103;18.6;28;100;12279315544;26.4;30.1;1820323211;NA;11;7;12307692308;NA
Texas Medina;0.691;0.298;1294;49;48548;25572;12.7;17.4;5.3;361563000000000;17.5;15.3;61555014563;13202087644;33.8;25.4;18800971233;79183699207;12.6;9.1;21066003282;38151697017
Texas Menard;0.801;0.192;77;0;2123;23613;9.8;11.9;5.1;239793000000000;21.1;22.5;100;11869284283;33.5;24.8;15966684169;7186199562;13.8;12.7;2566495567;NA
Texas Midland;0.774;0.209;5540;95;159883;38545;8.7;11.5;3.5;173081000000000;16.6;10.1;12291776258;12504052855;34.5;25.3;21823714035;78775380308;6.4;10.3;31391817654;43041143747
Texas Milam;0.755;0.235;550;8;24479;22911;16;25.5;5.5;239679000000000;19.7;19.5;56182089914;15292339769;35.4;30.8;16676510238;76507854644;13.9;16.8;23036735366;NA
Texas Mills;0.885;0.108;79;1;4887;24858;14.9;19.8;2.9;650976000000000;16.9;27;100;13543155882;29.7;29.1;16692236985;77439202065;6.6;14.2;30590394616;NA
Texas Mitchell;0.841;0.154;202;2;8774;19741;7.9;9;6.4;9872800000000;25.2;14.1;3674359247;1355322752;30.8;24;21807531097;74835292968;6;12.3;17352638143;NA
Texas Montague;0.878;0.112;299;6;19406;26278;15.5;21.7;6.6;208227000000000;17.9;21.6;58943151275;1519165216;30.6;32.9;17586950303;75138914511;12.4;16.9;16630316249;NA
Texas Montgomery;0.713;0.274;14175;182;535187;38012;10.3;13.9;4.9;497974000000000;13.2;12.1;22725597153;14610748407;26.1;22.2;20184305988;79686331041;9;13.8;17515762311;32457581665
Texas Moore;0.792;0.192;1352;22;22016;21372;16.9;26;4.1;246596000000000;36.1;9.7;16814280497;14812547254;27.6;24.9;18010565564;77970815719;8.3;11.3;20861167757;NA
Texas Morris;0.692;0.3;236;5;12530;22803;15.7;20.9;9.9;502134000000000;13.1;19.8;78421215401;15090974965;38.4;32.5;1678288879;73526927605;11.3;22.1;32006954598;NA
Texas Motley;0.926;0.071;17;0;1114;25908;12.2;11.3;8.1;103278000000000;11.6;30.7;100;14132278853;28.3;22.8;16612865307;NA;11.2;15.6;0;NA
Texas Nacogdoches;0.649;0.336;1820;70;65411;22589;24.9;32.2;8.6;692587000000000;18.8;12.8;46460231852;17032011344;35.6;28.6;1865296501;77375359713;15.1;21.6;29091848206;47885840157
Texas Navarro;0.722;0.267;1472;34;48239;22152;18.8;29.8;9.4;477174000000000;23.2;16.2;52657379281;16328522955;30.4;24.8;17142599032;75731494107;9.9;17.1;35395965713;50099609812
Texas Newton;0.801;0.193;189;14;14187;20800;15.7;19.3;11.6;151423000000000;13.3;17.7;100;15319755978;36.4;27.8;18064015234;76447766993;12.3;21.5;63514467184;NA
Texas Nolan;0.771;0.217;441;7;14990;23686;16.8;25;7.1;164661000000000;19.9;17;32656414301;14887025311;35.9;36.5;17562277647;75478572411;18.9;14.3;39381563594;NA
Texas Nueces;0.508;0.478;21378;443;358484;26780;16.7;23.8;5.9;424265000000000;18.7;13;6447241956;14396679473;32.7;24.9;19907853456;78390236249;13.1;11.6;68493721178;67184681893
Texas Ochiltree;0.891;0.096;338;5;10484;24157;13;14.7;7.6;1152580000000;24.1;10;1390981121;14624651397;24.4;39.5;19679463046;77278817827;18.7;9.8;26961568341;NA
Texas Oldham;0.909;0.08;27;2;2083;25461;11.1;14.6;3.8;137885000000000;15.2;15.7;100;14869413667;23.2;22;19480008629;79711047161;5.8;14.6;14295925661;NA
Texas Orange;0.811;0.177;2267;46;83909;27938;14.2;18.7;6;250916000000000;10.8;15;35171132862;16419416545;40.8;38;1844253776;74015880509;15.3;19;32428630188;74930604043
Texas Palo Pinto;0.815;0.174;745;21;28109;24840;18.3;28.3;7.9;293222000000000;17.3;18.2;50215218242;15966305298;32.1;30.2;18043938754;75874485914;10.7;16.7;19169443549;NA
Texas Panola;0.814;0.18;486;30;23574;26205;15.3;22.3;3.8;292979000000000;15.7;17;72718103883;15843510038;37.2;26.4;17833463612;74965255384;16;19.1;28266923512;66542454086
Texas Parker;0.816;0.17;2528;52;125963;33367;9.2;12.7;5.5;136806000000000;10.7;14.7;56084565584;13861533433;34.9;29.8;19399463801;78429106007;6.6;13.9;13095367213;28039133658
Texas Parmer;0.806;0.184;579;19;9871;21876;17.3;27.6;2.8;112634000000000;31.4;12.6;60015580874;14769685464;40.2;30.9;17645029454;78718893498;9;9.3;81728559023;NA
Texas Pecos;0.689;0.296;519;8;15804;19088;11.5;11.5;3.7;332212000000000;31.2;12.4;3977558522;13840546378;46.2;26.2;1924599338;78036363548;10.9;8.2;34841037765;NA
Texas Polk;0.768;0.222;918;36;46974;23023;18.7;32;8.5;440691000000000;19.5;19.6;77638561645;16389050824;43.7;30.9;1795622793;73346442903;16;18.9;28601422573;57296912601
Texas Potter;0.685;0.297;8237;100;121230;21941;21.7;29.1;4.2;134173000000000;23.6;11.6;89962254177;17585883715;36.8;27.8;17342794177;74276504744;10.6;16.6;63979945851;87226812108
Texas Presidio;0.325;0.66;174;7;7191;15329;26.3;31.9;9.8;185306000000000;43.2;20.5;40470708621;1635750904;29.5;30;1296436988;89164252707;19;13.5;87171291588;NA
Texas Rains;0.852;0.139;97;5;11246;23976;13.1;17.6;5.7;483193000000000;18.1;23.7;93228880337;14303197822;30.8;20.6;1757803524;76374432902;26.3;16.1;11183680773;NA
Texas Randall;0.786;0.198;5483;59;130552;32922;9.6;11.6;3.7;141026000000000;8.9;13.4;14375647132;13271109503;27.2;26.6;20679302601;78965612416;8.8;13.4;54733108925;24089551814
Texas Reagan;0.838;0.153;97;6;3735;25273;18;30.5;3.9;308428000000000;28.5;10.5;13305613306;14999010754;28.3;19.8;18281456935;7700379462;6.3;8.5;52847139649;NA
Texas Real;0.829;0.161;126;8;3358;20873;20.2;33.6;6.1;47886100000000;19.7;34.1;100;14842645723;25.6;25.7;15017011067;75607235546;10;17.4;8986071589;NA
Texas Red River;0.778;0.214;202;17;12353;21177;16.5;18.5;9;119315000000;19.6;22.7;75730948678;16970871195;39.4;39.6;15872737119;75126435656;18.6;20.1;29678350846;NA
Texas Reeves;0.611;0.378;289;7;14791;18992;13.2;16.1;8;547858000000000;39;12.9;14496118407;14629754016;28.3;25.6;20084789362;78164300022;7.2;7.1;40710712437;NA
Texas Refugio;0.657;0.329;314;16;7293;23959;16.6;28.2;7.9;94940300000000;20.2;21.1;60679940404;13956368873;21.7;27;17058961771;76871933561;10.5;12.9;33566241951;NA
Texas Roberts;0.962;0.031;15;0;889;34555;3.3;7.3;2.4;101617000000000;6.1;16.6;100;12588105616;23.2;20.5;20632411462;NA;6.1;13.1;11580775912;NA
Texas Robertson;0.697;0.292;435;4;16727;23337;15.2;21.2;7.7;193261000000000;17.4;18.5;73853928528;1472178451;36.6;34.9;17308039976;75810840728;16;17.5;39147193447;93674421773
Texas Rockwall;0.672;0.314;1988;33;90414;38933;5.8;7.5;4.9;692410000000000;8.1;11.7;16035845131;12767917298;24.9;31.8;21325377182;80875873249;14.7;11.9;97401159959;23497749699
Texas Runnels;0.864;0.125;303;9;10266;22190;16.3;20.2;3.2;990633000000000;21.2;20.8;40758023045;15016094594;29;28.5;16995234823;77478845735;14.4;13.8;17253774263;NA
Texas Rusk;0.773;0.216;1044;27;53026;23521;15.8;23.1;5.7;575702000000000;20.7;15.2;65872867054;16745604024;38.8;32.1;18740169662;7679828009;15.5;18.2;37961369287;50713187564
Texas Sabine;0.873;0.121;102;9;10429;20876;20;36.2;7.1;210965000000000;14.6;29;100;16001867285;32.4;27.3;14931138839;74473611065;8.6;21.2;33268205101;NA
Texas San Augustine;0.752;0.245;221;15;8403;21066;24.4;37.4;13.4;161234000000000;19.5;25.2;100;16721798038;39.7;25.6;15117083938;73714648319;23.7;23.5;35485747528;NA
Texas San Jacinto;0.804;0.185;242;13;27436;22308;17.2;22;6.5;477336000000000;17.2;19.3;100;16528465331;30;26.1;16798924953;76506526105;14.3;18.3;20664935445;77643770381
Texas San Patricio;0.638;0.347;1592;81;66867;24613;15.2;22;4.9;961964000000000;21.9;14.1;19650021604;15141419345;40.3;33.8;18034689983;76206326636;10.4;12.4;36134566014;47031459771
Texas San Saba;0.887;0.11;242;3;5851;22481;17.4;33.3;3.2;518008000000000;25.5;21.8;49355733159;1579116238;25.4;27;17396475699;77509937887;6.2;14.9;10956595027;NA
Texas Schleicher;0.811;0.182;55;2;3122;28112;10.2;9.9;6.3;241943000000000;23.7;15.3;100;11995239086;23.6;20.5;18907143064;78234610418;6.2;8.5;0;NA
Texas Scurry;0.849;0.139;1140;16;17346;24140;12.8;17.2;4.6;19122100000000;19.3;13.9;31700254122;14650100745;29.6;33.5;1950207142;77201107309;8.4;12.3;29814299506;NA
Texas Shackelford;0.912;0.08;40;0;3348;24296;17.7;20.6;7;363453000000000;15.5;17.2;100;14398259877;28.1;25.1;18238998748;81925109186;7.7;16.2;10387297819;NA
Texas Shelby;0.791;0.205;554;31;25689;20686;23.1;37;7.4;323094000000000;24.6;15.9;79432568375;17439086874;26.5;30.6;16603397324;75131509905;10.7;20.6;28937072057;10600430712
Texas Sherman;0.894;0.092;78;1;3067;25358;14.8;24.6;1.5;332490000000000;25.7;12.8;100;1342590776;27.7;27.2;19101788905;80065819781;4.2;10.5;14506769826;NA
Texas Smith;0.689;0.295;4633;145;222277;26270;16.3;22.1;6.5;238462000000000;15.3;15.4;3160780873;15871641939;34.4;27.6;18032393258;78281316909;13.6;18.2;33500913661;43704130747
Texas Somervell;0.83;0.155;160;5;8650;27095;21.5;34.4;2.8;4651320000000;17.3;18.3;100;15392775207;29.1;24.5;18380190678;77315324023;7.7;17.1;10844129901;NA
Texas Starr;0.471;0.521;3585;186;63420;13167;35;45.7;15;515117000000000;51.5;11.2;23705878494;18830082122;38.4;27.6;14217961553;79066900675;10.6;12.9;26269909515;40592744272
Texas Stephens;0.891;0.104;166;4;9365;23044;21.3;32.7;4.7;109142000000000;22.9;18.2;39366562825;16143652313;30.7;32.8;18368215117;76123756217;8.1;16.6;18808103606;NA
Texas Sterling;0.914;0.08;21;0;1139;25675;17;37.1;2.6;133521000000000;14.2;12.9;100;15259652541;24.9;23;17766335889;NA;10.7;11.5;11342155009;NA
Texas Stonewall;0.836;0.158;21;1;1084;28063;13.9;20.1;2.4;134561000000000;20.5;23.8;100;13468019502;26.9;23;16544903889;NA;7.5;14.3;70997515087;NA
Texas Sutton;0.785;0.207;114;3;3894;31603;6.5;5.5;5.9;270714000000000;23.4;16.5;18798449612;11573098794;32.6;21.6;18628306782;81390709761;8.1;8;13932868904;NA
Texas Swisher;0.783;0.203;161;5;7541;18878;22.2;30.8;5.9;858161000000000;19.5;17.9;37573211103;16792980833;24.2;30;16657759012;75780000776;6.5;15.1;51874712719;NA
Texas Tarrant;0.491;0.493;68233;836;1983675;30857;13.5;19.4;5.4;225500000000000;14.8;10.2;12882013273;14048999673;29.5;24.9;18635677106;79145421384;10.4;16;40271780245;49870890606
Texas Taylor;0.718;0.264;2298;69;135371;25419;16.1;20.6;4.4;147708000000000;13.2;13.9;16033488966;15277754787;32;28;2020388983;75804963106;7.9;16.7;42620264466;53726682883
Texas Terrell;0.729;0.26;4;0;721;21204;17.1;14;6.8;0.329938416043724;23.6;32;100;14644991617;25.9;29.8;14285577889;NA;11;12.2;1775147929;NA
Texas Terry;0.779;0.21;626;10;12755;21938;13.7;21.1;9.4;143153000000000;30.8;14.5;24669986562;15778872927;34.4;26.5;1797325046;75522186442;6;11.4;25418426404;NA
Texas Throckmorton;0.897;0.091;19;2;1541;27732;17.1;19.6;5.2;16656600000000;19.4;28;100;13737391593;25.5;25.8;16616589085;NA;6.5;16.8;0;NA
Texas Titus;0.718;0.271;1745;36;32664;21090;19.3;29.4;6.1;802646000000000;27.9;13.3;50556689553;16197378193;31;35.2;1737513372;77641878584;11.3;15.3;35302747807;52424181527
Texas Tom Green;0.716;0.27;5027;82;116906;27513;12.9;17.2;3.8;763895000000000;16.7;14.4;1564087676;14144435869;29.1;24.8;19888542296;77836641796;12.3;13.1;31754230722;45257613676
Texas Travis;0.264;0.714;32220;452;1176584;38820;13.9;18.8;4.5;115768000000000;11.8;8.5;5463522171;12481495582;21.8;16.6;25111292387;81777958702;7;14.6;37013237701;30538976433
Texas Trinity;0.804;0.191;208;8;14481;20369;18.4;30;10.2;207027000000000;16.3;26.2;77236887213;16632064225;39.6;28.8;15343316562;72739209033;29.3;19.3;18846878726;NA
Texas Tyler;0.848;0.146;273;4;21456;21172;15.8;23.8;9.5;231164000000000;15.6;20.8;78131030047;15101168377;33.2;33.7;1841350783;75713668212;6.8;19.3;29708992234;7321521279
Texas Upshur;0.837;0.152;516;15;40506;24088;13.8;20.3;8.3;691245000000000;16.6;16.8;79299905874;1519085237;30.8;30;19122554202;74979200661;18.2;17.9;29869717191;70336843142
Texas Upton;0.862;0.124;28;4;3575;25290;18;24;1.1;279943000000000;24.6;13.7;100;14404818284;24;21.5;18546288917;78125154959;7.1;12.1;84400056267;NA
Texas Uvalde;0.597;0.394;845;37;27015;19146;17.9;27.7;5.9;174330000000000;30.7;16;31384207536;15015463597;31.4;30.3;1658947828;79012660848;15.7;9;26754627084;52825364627
Texas Val Verde;0.544;0.444;2637;128;48976;20160;20.9;27.1;6.6;155377000000000;33.1;13.6;10157736451;15773577733;25.2;24.3;16896014585;79082539992;8.3;9.3;1381498158;NA
Texas Van Zandt;0.859;0.133;719;29;53607;25394;14.2;20.3;5.9;629862000000000;17.7;19.9;75018543525;14351332927;26;27.2;17945981602;76415048787;11.5;16.2;11814474637;55714592713
Texas Victoria;0.683;0.303;4302;98;91518;28181;14.8;20.8;5.1;103150000000000;16.4;14.6;26626571267;1451170796;36.4;29.8;20036655247;78435141347;18.2;12.9;42542826987;43794752763
Texas Walker;0.65;0.333;3959;62;70818;17194;24.3;24.3;3.4;891702000000000;17.4;11.4;45582882657;17241100101;35.9;30.6;19940796077;78425540141;15.8;22.5;37517708786;36443001122
Texas Waller;0.628;0.359;1012;17;48443;23888;18;25.1;7.8;916534000000000;21.6;11.4;61641013772;1627770044;36.1;31.5;17301302546;79384208517;11.1;18.1;34407027818;47115084483
Texas Ward;0.803;0.189;175;1;11498;26860;11.6;12.7;6.1;136381000000000;23;14.4;2788515669;14068025582;42.2;30.6;18322799968;74844064659;21.7;10.1;49538776905;NA
Texas Washington;0.744;0.244;719;50;34667;28517;13.2;20.8;6.2;571958000000000;17.4;19.9;53490717124;14541904622;29.6;34.6;17581614157;80211442246;16;16.9;23642025141;NA
Texas Webb;0.379;0.611;15413;355;269624;16316;31.5;42;5.7;791337000000000;34.3;8.6;25996388392;18426031638;37.8;29.3;16288484272;80344890089;6.5;9.4;38181649847;39362581504
