Nome;Crimes;Pol’tica;ECO_PC1;ECO_PC2;SAU_PC1;SAU_PC2;Mortes_COVID-19
Kentucky Wayne;77980309972;Republicano;309008408229246;0.555673458139984;247207864518778;124422546817984;-463918506457537
Kentucky Webster;481444333;Republicano;176726156672298;-0.595014915005406;123092114538509;-0.351849926180497;-327184770963431
Kentucky Whitley;97216821288;Republicano;283225054860069;177825208014114;122886817701579;0.601485795588043;-394094360128539
Maryland Allegany;31051400418;Republicano;0.38207330380588;-11849383128875;0.749470431673322;-0.298595344876081;-340937220985017
Maryland Anne Arundel;45259909533;Democrata;-318236950401537;0.722321993690854;-213173644833957;-0.310577162861941;-300034793947969
Maryland Baltimore;51131007773;Democrata;-222507947200658;0.537388425533689;-108760004766678;-0.320273376222203;-250765458440051
Maryland Calvert;15045467071;Republicano;-303673123632266;0.28842272841009;-161400284771183;-0.473141825223106;-34442128308698
Maryland Caroline;25863661556;Republicano;0.519472722533725;0.367429125843717;0.787726042052379;-0.197865834590633;-371311464502979
Maryland Carroll;18762622943;Republicano;-319052626637285;0.823459578479665;-145149012933618;-0.812757366083122;-255495281252276
Maryland Cecil;42676272091;Republicano;-158995276218618;0.689746859070684;-0.63098007427242;-0.221557653039443;-334810910493758
Maryland Charles;35707640088;Democrata;-2855731171796;0.999232053939244;0.0169042232893073;-0.731684371161015;-272760289328409
Maryland Dorchester;4563675609;Republicano;0.261445536970793;0.792268444935033;205001253338608;-0.314782980943617;-329540467385732
Maryland Frederick;24944120679;Democrata;-284633480945244;0.787120141992915;-21414555342932;-0.666205527401165;-287386943399831
Maryland Garrett;22349017151;Republicano;-0.878688525075487;0.993829353072461;0.0356072416482834;-0.545434928911449;-568751758219017
Maryland Harford;2335361042;Republicano;-271605821867985;0.951381889221116;-118897769294217;-0.446086173083986;-341785462424909
Maryland Howard;214496309;Democrata;-410419469630692;165563863095509;-160852737837486;746392746308489;-318736115768083
Maryland Montgomery;17332174323;Democrata;-361556306266955;0.385835961529386;-273525515440703;578404336176503;-247685407795163
Maryland Prince George's;42319424699;Democrata;-144360548720939;0.313512521886349;-0.12382166689435;-159655454332448;-23502832303406
Maryland Queen Anne's;23255337459;Republicano;-314871579597353;0.236680358969546;-18820888108668;-0.645120482520087;-293775678391706
Maryland Somerset;35748101486;Republicano;279272762446471;131778150426585;241157783901398;0.105270548646557;-376123887463235
Maryland St. Mary's;22130249762;Republicano;-240166624092487;117765551903162;-0.325232202279725;-135850380268651;-291758152499656
Maryland Washington;31159306547;Republicano;-0.62535872528313;0.154126848073501;-0.0273878722490705;-165216382771917;-346004152909485
Maryland Wicomico;46895902856;Republicano;-0.228579784547963;0.0574058590044221;0.551626800198416;-101114837569456;-299586951903736
Maryland Worcester;3339449185;Republicano;-172527763051858;-153278305105537;-0.148506540777241;-0.498753683306443;-281132467151205
Michigan Alcona;12047612163;Republicano;0.110774425414957;-127991777886931;-0.562775062628697;-0.0836828446088563;-35470278298737
Michigan Alger;20674300254;Republicano;-0.376026081943929;-0.621889768563038;-100415976772672;0.30678386523255;-452764098347885
Michigan Allegan;24550635686;Republicano;-140850548033803;0.444055026153729;-160349628977479;-0.00663606115544624;-509414451394031
Michigan Alpena;30356647238;Republicano;-0.363767522717759;0.253737681610774;-0.181794908801308;0.160524093486276;-302146963636999
Michigan Arenac;25609057519;Republicano;0.967084369378241;-118147825347791;111026310301221;0.0784535547327963;-392776511237675
Michigan Baraga;33340503334;Republicano;0.486676015538034;0.699156411876238;0.851251138777965;0.402680534409649;-306572464537403
Michigan Barry;17060856161;Republicano;-136491816301994;0.436177230404451;0.389173669854914;-0.274008131458918;-459859864060505
Michigan Bay;32795394488;Republicano;0.00881636956338039;-0.472726496762765;-0.530562830740736;0.23916268075167;-278548596334861
Michigan Benzie;12621192129;Republicano;-148289767923063;-0.72322725777836;0.269008652235931;-0.311622393979658;-446946500382272
Michigan Berrien;42765993007;Republicano;0.044021169744023;-0.282484664567234;-0.45181608435647;0.136823296387023;-289132737350151
Michigan Branch;27692201184;Republicano;0.164775650655484;182009611621913;0.175482656223147;0.110435201061511;-367843877578737
Michigan Calhoun;64435482671;Republicano;0.178831456310209;-0.391286012881012;0.510704009759529;-0.381439275494411;-295436697670985
Michigan Cass;2233723781;Republicano;-0.371359962247332;-0.0522473952314733;132073549049397;-0.267300829215968;-306411106764512
Michigan Charlevoix;15808319366;Republicano;-140459074113244;106946544252543;-0.631577924173279;-109923374578809;-418052225846315
Michigan Cheboygan;1334694198;Republicano;0.593106755816643;-13686806619179;0.483125616816976;0.180026350423321;-484713549154289
Michigan Clare;34952412209;Republicano;2496744229416;0.35252476106375;149512944295647;0.242243014472353;-308442972831528
Michigan Clinton;9425253223;Republicano;-236040552212642;-0.577224666065864;-101243092481348;-0.00663160327400122;-387796195827512
Michigan Crawford;26425339367;Republicano;0.715587621687383;-0.3162029250842;-0.102467647388829;0.226478766190426;-331933635518183
Michigan Delta;18735811384;Republicano;-0.696180218914969;-0.311888189281122;-0.0502210464383153;0.051891986790513;-225943033583788
Michigan Dickinson;25449873211.5;Republicano;-0.989255335401142;-0.354625671368317;-183870968852329;-104523301132818;-250432015688004
Michigan Emmet;17282837391;Republicano;-184393180886511;0.352084602325694;-153450319629381;-0.696324559911846;-441213140435293
Michigan Genesee;65319905516;Democrata;106522059041295;0.527027993731773;0.547943630774553;0.42879939814123;-248315828068731
Michigan Gladwin;21978892343;Republicano;125485659981995;0.346489204579208;165134895372666;-0.118616969216446;-484119047511598
Michigan Gogebic;99838969404;Republicano;0.812037396219376;-0.814687135697257;-0.0963685193383922;0.420803590569902;-265048528754014
Michigan Grand Traverse;22356848012;Republicano;-206457685466605;0.156320506682914;-179324881791415;124471649306061;-417682385943844
Michigan Gratiot;20302495165;Republicano;0.904745920414673;143787385360356;-0.563329102174714;-121789620726707;-319069419154113
Michigan Hillsdale;18408984456;Republicano;0.407786345956366;161167098287147;-0.00638500578938357;0.230755959617706;-276195043928458
Michigan Houghton;15600193277;Republicano;0.131718708868824;0.210932116832371;-0.729270455326585;167170012562414;-369808693486485
Michigan Huron;16256116779;Republicano;-0.345727693662;0.42017852315356;0.00313372233896614;0.84745766992781;-381456766927743
Michigan Ingham;60881117727;Democrata;0.218299232945972;0.6067485900849;-107654921925931;0.696103349641612;-372511704324417
Michigan Ionia;24652496166;Republicano;-0.394012540708791;0.443974003189503;-0.348257009666632;0.265938683023342;-438432087588871
Michigan Iosco;26681951142;Republicano;0.577526127825468;-0.558059376215623;0.514755772301506;-0.0213896341155015;-27614724775982
Michigan Iron;1893522392;Republicano;-0.315954132025527;0.97852711124278;-156191867842721;0.18594038288536;-146849450317095
Michigan Isabella;25199436552;Republicano;106844198116437;0.260387403141859;-136911457563782;-0.582045528898349;-385116835715765
Michigan Jackson;47568643359;Republicano;0.000558839488860503;-0.00338771095666907;-0.0239108769933866;0.260766821405656;-312292486838177
Michigan Kalamazoo;53442857253;Democrata;-0.842488670701621;0.200436684239039;-123596364130324;0.664535906973249;-312641421561061
Michigan Kalkaska;36801993683;Republicano;0.85619755906082;0.581711172314391;0.546244557544205;0.228745963164053;-377034422709621
Michigan Kent;37274269809;Democrata;-0.966702109245133;137099288030195;-18299779072484;0.258187739355391;-352193271378587
Michigan Lake;32939523036;Republicano;272413979180836;-237953113927873;-0.423918512553318;0.601926636607373;-475952084581802
Michigan Lapeer;18712194019;Republicano;-102698637262828;0.314709134388695;-109715472379558;0.0355713461745106;-314466258401603
Michigan Leelanau;77611395179;Democrata;-248785681996268;-0.593144438071363;-255530779131067;-0.160855506269063;-468046317002352
Michigan Lenawee;18858030294;Republicano;-0.596826127739378;-0.091405615775613;0.40817897942399;-0.106176318491791;-389777193965829
Michigan Livingston;1165800338;Republicano;-314927717818652;0.0847450750988307;-185648200192007;-129707667231515;-397805683660364
Michigan Luce;38883272416;Republicano;196695277185061;0.65978476883793;-144175614251377;0.746129658739658;-415982014418101
Michigan Macomb;29252529276;Republicano;-102960957380634;-0.185489161737795;-0.70523822745511;0.435328722186314;-206293423022757
Michigan Manistee;25985186398;Republicano;0.0125485320066606;0.054433140523708;-124057104054034;0.181160063722223;-439986655280221
Michigan Marquette;19316449326;Democrata;-0.805760092963218;-0.501035855788687;-0.840601921497162;0.476406136790044;-37368508307874
Michigan Mason;2840661543;Republicano;0.120961116953094;0.61679001445618;-0.742254130423333;-128555103467383;-4969813299576
Michigan Mecosta;58741064291;Republicano;13386061802949;158409518774417;-0.594894205297624;0.564314110433011;-46816913155625
Michigan Menominee;22236811453;Republicano;-0.603215963467612;-0.221141305954629;0.0838318835823055;-0.93979693301781;-366309145013475
Michigan Midland;12645618472;Republicano;-187692675222042;-0.659755959470428;-0.574130040823096;-0.0220001744226541;-408824265003063
Michigan Missaukee;20974131904;Republicano;0.105785632779293;-107917740868145;0.445971287958706;103550353385303;-500943457351974
Michigan Monroe;24035077479;Republicano;-129494693518094;0.239262212847581;0.287613235113805;-115374686342427;-357300753753415
Michigan Montcalm;37705910258;Republicano;0.795679022005761;236315320787869;-0.0998325529464065;0.405468916986452;-39601145128954
Michigan Newaygo;30595186778;Republicano;0.830257168423718;140706420273769;-0.538275986901543;0.26652294460568;-478538535924638
Michigan Oakland;17772419053;Democrata;-273559051043485;0.347130449507758;-239442219650581;-0.0410866739109416;-230327784251226
Michigan Oceana;46855366004;Republicano;0.821307397938382;116269630273426;-0.374534843001186;0.174591449424172;-378104074196377
Michigan Ogemaw;39944803544;Republicano;118807851098803;-149766707429612;144187087934122;0.115908696275407;-373666911794978
Michigan Ontonagon;32390044323;Republicano;0.0290058116728279;-309165618751903;-0.182538290496152;-0.0754595662915895;-410627313308737
Michigan Osceola;28586897672;Republicano;114799531432166;-0.862895606406626;-0.119987620646159;0.361948464181913;-54476421346586
Michigan Oscoda;26653743639;Republicano;112434768807745;-221006146134403;129829481308062;-150640576652194;-372617523885763
Michigan Otsego;25616129899;Republicano;-0.332394141806238;0.66530054301338;-0.920450755356629;0.318091002559828;-300597134159645
Michigan Ottawa;24254279429;Republicano;-188069668162318;0.819995163579887;-242065400938633;-0.0574389382615914;-358153335024629
Michigan Presque Isle;93171318762;Republicano;0.463893717134593;-0.866137409160589;0.238541312550965;-0.0997984249177887;-485624013994314
Michigan Roscommon;31235587606;Republicano;168620598697188;-0.741478790224678;142705234384954;0.803832667795427;-368612566591732
Michigan Sanilac;26390606474;Republicano;-0.0183637212848975;-0.487227463705089;-0.228291530216702;0.122784669633554;-408321138922977
Michigan Schoolcraft;25449873211.5;Republicano;188128405927026;0.404086966110063;0.333098650717368;0.312223501595189;-43961760577783
Michigan Shiawassee;2635241169;Republicano;-0.540942897417223;0.0116754977267673;0.269028788677173;0.0447027199312473;-300476488582013
Michigan St. Clair;31853723688;Republicano;-0.564737210048353;-0.0637372607217092;-0.640455171914972;0.268661925468638;-320187677157546
Michigan St. Joseph;30122011067;Republicano;0.141873275294915;-0.126928352022759;0.375550014288113;0.133635364768266;-323360022026658
Michigan Tuscola;27302910091;Republicano;0.261184362978093;0.0688502485976972;-0.761963248448074;0.262986243635917;-270003669709211
Michigan Van Buren;34825572491;Republicano;0.108646095312331;0.271793727444463;0.230481475866596;0.0696134607999884;-362687106282999
Michigan Washtenaw;30308472589;Democrata;-205289029890984;0.932300325390611;-276072567331982;0.239560763547262;-341374853743699
Michigan Wayne;10155238552;Democrata;193911617636843;-0.570940218677039;0.702942816661539;0.80258943354827;-175165322249342
Michigan Wexford;41919400426;Republicano;0.5683973823561;103177601938906;0.525052597229865;0.257726721152109;-4410219212794
Minnesota Aitkin;11206813743;Republicano;-124949200112801;-0.68844687508177;-0.293546513045144;-0.239757083607298;-396657432003265
Minnesota Becker;74649149;Republicano;-138262025082842;0.428259771740112;-12446630689248;0.05509391622781;-442938720603372
Minnesota Beltrami;25692108386;Republicano;0.603766399547654;0.471747701240537;-0.865546374280646;0.699814742895372;-372999958600501
Minnesota Benton;14234785785;Republicano;-0.964320009379484;214735184956994;-132708548197617;0.353905792833595;-333627783556284
Minnesota Big Stone;29741251115;Republicano;-183257357882976;-206660776098907;-0.887777304739861;-0.308790911426167;-391979274269251
Minnesota Blue Earth;19991821528;Democrata;-115896266917983;182642792462774;-160835882741505;0.495566105786893;-454279313671007
Minnesota Brown;73392311659;Republicano;-229856576599434;0.108405428196205;-137669737746342;-0.408714835136306;-443252169388982
Minnesota Carver;61941196481;Republicano;-423967930065458;0.905063656072787;-36935711717073;-0.0852143392037273;-481623103455932
Minnesota Cass;23576256091;Republicano;-0.638258580443393;-190961039152621;-0.288279418124657;-237353361420455;-405386972965638
Minnesota Chippewa;9146468216;Republicano;-170534927993239;-0.220547837111651;-0.300282758156885;-137100551922477;-369220724420661
Minnesota Chisago;6845006845;Republicano;-278383491900149;0.62684281477651;-226638500161784;-114958033791968;-560390688922894
